"Date"	"Lineage"	"Frequency"	"% Frequency"
2022-04-18	" other lineages"	1	"100%"
2022-04-18	"BA.5.1"	0	"0%"
2022-04-18	"BA.5.1.1"	0	"0%"
2022-04-18	"BA.5.1.2"	0	"0%"
2022-04-18	"BA.5.1.30"	0	"0%"
2022-04-18	"BA.5.1.7"	0	"0%"
2022-04-18	"BA.5.2"	0	"0%"
2022-04-18	"BA.5.2.1"	0	"0%"
2022-04-18	"BA.5.2.20"	0	"0%"
2022-04-18	"BA.5.2.21"	0	"0%"
2022-04-18	"BA.5.2.22"	0	"0%"
2022-04-18	"BA.5.2.9"	0	"0%"
2022-04-18	"BA.5.5"	0	"0%"
2022-04-18	"BA.5.6"	0	"0%"
2022-04-18	"BE.1"	0	"0%"
2022-04-18	"BE.1.1"	0	"0%"
2022-04-18	"BF.10"	0	"0%"
2022-04-18	"BF.5"	0	"0%"
2022-04-18	"BF.7"	0	"0%"
2022-04-18	"BQ.1"	0	"0%"
2022-04-18	"BQ.1.1"	0	"0%"
2022-04-18	"BQ.1.1.1"	0	"0%"
2022-04-18	"BQ.1.1.40"	0	"0%"
2022-04-18	"BQ.1.1.5"	0	"0%"
2022-04-18	"BQ.1.12"	0	"0%"
2022-04-18	"BQ.1.2"	0	"0%"
2022-04-25	" other lineages"	1	"50%"
2022-04-25	"BA.5.1"	0	"0%"
2022-04-25	"BA.5.1.1"	0	"0%"
2022-04-25	"BA.5.1.2"	0	"0%"
2022-04-25	"BA.5.1.30"	0	"0%"
2022-04-25	"BA.5.1.7"	0	"0%"
2022-04-25	"BA.5.2"	0	"0%"
2022-04-25	"BA.5.2.1"	1	"50%"
2022-04-25	"BA.5.2.20"	0	"0%"
2022-04-25	"BA.5.2.21"	0	"0%"
2022-04-25	"BA.5.2.22"	0	"0%"
2022-04-25	"BA.5.2.9"	0	"0%"
2022-04-25	"BA.5.5"	0	"0%"
2022-04-25	"BA.5.6"	0	"0%"
2022-04-25	"BE.1"	0	"0%"
2022-04-25	"BE.1.1"	0	"0%"
2022-04-25	"BF.10"	0	"0%"
2022-04-25	"BF.5"	0	"0%"
2022-04-25	"BF.7"	0	"0%"
2022-04-25	"BQ.1"	0	"0%"
2022-04-25	"BQ.1.1"	0	"0%"
2022-04-25	"BQ.1.1.1"	0	"0%"
2022-04-25	"BQ.1.1.40"	0	"0%"
2022-04-25	"BQ.1.1.5"	0	"0%"
2022-04-25	"BQ.1.12"	0	"0%"
2022-04-25	"BQ.1.2"	0	"0%"
2022-05-02	" other lineages"	0	"0%"
2022-05-02	"BA.5.1"	1	"25%"
2022-05-02	"BA.5.1.1"	1	"25%"
2022-05-02	"BA.5.1.2"	0	"0%"
2022-05-02	"BA.5.1.30"	0	"0%"
2022-05-02	"BA.5.1.7"	0	"0%"
2022-05-02	"BA.5.2"	1	"25%"
2022-05-02	"BA.5.2.1"	0	"0%"
2022-05-02	"BA.5.2.20"	0	"0%"
2022-05-02	"BA.5.2.21"	0	"0%"
2022-05-02	"BA.5.2.22"	0	"0%"
2022-05-02	"BA.5.2.9"	0	"0%"
2022-05-02	"BA.5.5"	0	"0%"
2022-05-02	"BA.5.6"	0	"0%"
2022-05-02	"BE.1"	0	"0%"
2022-05-02	"BE.1.1"	1	"25%"
2022-05-02	"BF.10"	0	"0%"
2022-05-02	"BF.5"	0	"0%"
2022-05-02	"BF.7"	0	"0%"
2022-05-02	"BQ.1"	0	"0%"
2022-05-02	"BQ.1.1"	0	"0%"
2022-05-02	"BQ.1.1.1"	0	"0%"
2022-05-02	"BQ.1.1.40"	0	"0%"
2022-05-02	"BQ.1.1.5"	0	"0%"
2022-05-02	"BQ.1.12"	0	"0%"
2022-05-02	"BQ.1.2"	0	"0%"
2022-05-09	" other lineages"	7	"50%"
2022-05-09	"BA.5.1"	3	"21%"
2022-05-09	"BA.5.1.1"	0	"0%"
2022-05-09	"BA.5.1.2"	1	"7%"
2022-05-09	"BA.5.1.30"	0	"0%"
2022-05-09	"BA.5.1.7"	1	"7%"
2022-05-09	"BA.5.2"	0	"0%"
2022-05-09	"BA.5.2.1"	1	"7%"
2022-05-09	"BA.5.2.20"	0	"0%"
2022-05-09	"BA.5.2.21"	0	"0%"
2022-05-09	"BA.5.2.22"	0	"0%"
2022-05-09	"BA.5.2.9"	0	"0%"
2022-05-09	"BA.5.5"	0	"0%"
2022-05-09	"BA.5.6"	1	"7%"
2022-05-09	"BE.1"	0	"0%"
2022-05-09	"BE.1.1"	0	"0%"
2022-05-09	"BF.10"	0	"0%"
2022-05-09	"BF.5"	0	"0%"
2022-05-09	"BF.7"	0	"0%"
2022-05-09	"BQ.1"	0	"0%"
2022-05-09	"BQ.1.1"	0	"0%"
2022-05-09	"BQ.1.1.1"	0	"0%"
2022-05-09	"BQ.1.1.40"	0	"0%"
2022-05-09	"BQ.1.1.5"	0	"0%"
2022-05-09	"BQ.1.12"	0	"0%"
2022-05-09	"BQ.1.2"	0	"0%"
2022-05-16	" other lineages"	8	"16%"
2022-05-16	"BA.5.1"	17	"34%"
2022-05-16	"BA.5.1.1"	4	"8%"
2022-05-16	"BA.5.1.2"	0	"0%"
2022-05-16	"BA.5.1.30"	0	"0%"
2022-05-16	"BA.5.1.7"	7	"14%"
2022-05-16	"BA.5.2"	1	"2%"
2022-05-16	"BA.5.2.1"	8	"16%"
2022-05-16	"BA.5.2.20"	0	"0%"
2022-05-16	"BA.5.2.21"	0	"0%"
2022-05-16	"BA.5.2.22"	0	"0%"
2022-05-16	"BA.5.2.9"	0	"0%"
2022-05-16	"BA.5.5"	4	"8%"
2022-05-16	"BA.5.6"	1	"2%"
2022-05-16	"BE.1"	0	"0%"
2022-05-16	"BE.1.1"	0	"0%"
2022-05-16	"BF.10"	0	"0%"
2022-05-16	"BF.5"	0	"0%"
2022-05-16	"BF.7"	0	"0%"
2022-05-16	"BQ.1"	0	"0%"
2022-05-16	"BQ.1.1"	0	"0%"
2022-05-16	"BQ.1.1.1"	0	"0%"
2022-05-16	"BQ.1.1.40"	0	"0%"
2022-05-16	"BQ.1.1.5"	0	"0%"
2022-05-16	"BQ.1.12"	0	"0%"
2022-05-16	"BQ.1.2"	0	"0%"
2022-05-23	" other lineages"	23	"23%"
2022-05-23	"BA.5.1"	25	"25%"
2022-05-23	"BA.5.1.1"	16	"16%"
2022-05-23	"BA.5.1.2"	0	"0%"
2022-05-23	"BA.5.1.30"	0	"0%"
2022-05-23	"BA.5.1.7"	0	"0%"
2022-05-23	"BA.5.2"	3	"3%"
2022-05-23	"BA.5.2.1"	15	"15%"
2022-05-23	"BA.5.2.20"	0	"0%"
2022-05-23	"BA.5.2.21"	0	"0%"
2022-05-23	"BA.5.2.22"	0	"0%"
2022-05-23	"BA.5.2.9"	2	"2%"
2022-05-23	"BA.5.5"	11	"11%"
2022-05-23	"BA.5.6"	0	"0%"
2022-05-23	"BE.1"	2	"2%"
2022-05-23	"BE.1.1"	1	"1%"
2022-05-23	"BF.10"	2	"2%"
2022-05-23	"BF.5"	0	"0%"
2022-05-23	"BF.7"	0	"0%"
2022-05-23	"BQ.1"	0	"0%"
2022-05-23	"BQ.1.1"	0	"0%"
2022-05-23	"BQ.1.1.1"	0	"0%"
2022-05-23	"BQ.1.1.40"	0	"0%"
2022-05-23	"BQ.1.1.5"	0	"0%"
2022-05-23	"BQ.1.12"	0	"0%"
2022-05-23	"BQ.1.2"	0	"0%"
2022-05-30	" other lineages"	56	"22%"
2022-05-30	"BA.5.1"	59	"24%"
2022-05-30	"BA.5.1.1"	23	"9%"
2022-05-30	"BA.5.1.2"	1	"0%"
2022-05-30	"BA.5.1.30"	9	"4%"
2022-05-30	"BA.5.1.7"	4	"2%"
2022-05-30	"BA.5.2"	20	"8%"
2022-05-30	"BA.5.2.1"	22	"9%"
2022-05-30	"BA.5.2.20"	0	"0%"
2022-05-30	"BA.5.2.21"	0	"0%"
2022-05-30	"BA.5.2.22"	5	"2%"
2022-05-30	"BA.5.2.9"	1	"0%"
2022-05-30	"BA.5.5"	19	"8%"
2022-05-30	"BA.5.6"	13	"5%"
2022-05-30	"BE.1"	7	"3%"
2022-05-30	"BE.1.1"	6	"2%"
2022-05-30	"BF.10"	5	"2%"
2022-05-30	"BF.5"	0	"0%"
2022-05-30	"BF.7"	0	"0%"
2022-05-30	"BQ.1"	0	"0%"
2022-05-30	"BQ.1.1"	0	"0%"
2022-05-30	"BQ.1.1.1"	0	"0%"
2022-05-30	"BQ.1.1.40"	0	"0%"
2022-05-30	"BQ.1.1.5"	0	"0%"
2022-05-30	"BQ.1.12"	0	"0%"
2022-05-30	"BQ.1.2"	0	"0%"
2022-06-06	" other lineages"	89	"19%"
2022-06-06	"BA.5.1"	118	"25%"
2022-06-06	"BA.5.1.1"	28	"6%"
2022-06-06	"BA.5.1.2"	1	"0%"
2022-06-06	"BA.5.1.30"	4	"1%"
2022-06-06	"BA.5.1.7"	21	"4%"
2022-06-06	"BA.5.2"	60	"13%"
2022-06-06	"BA.5.2.1"	56	"12%"
2022-06-06	"BA.5.2.20"	1	"0%"
2022-06-06	"BA.5.2.21"	0	"0%"
2022-06-06	"BA.5.2.22"	1	"0%"
2022-06-06	"BA.5.2.9"	0	"0%"
2022-06-06	"BA.5.5"	37	"8%"
2022-06-06	"BA.5.6"	12	"3%"
2022-06-06	"BE.1"	12	"3%"
2022-06-06	"BE.1.1"	8	"2%"
2022-06-06	"BF.10"	18	"4%"
2022-06-06	"BF.5"	2	"0%"
2022-06-06	"BF.7"	0	"0%"
2022-06-06	"BQ.1"	0	"0%"
2022-06-06	"BQ.1.1"	0	"0%"
2022-06-06	"BQ.1.1.1"	0	"0%"
2022-06-06	"BQ.1.1.40"	0	"0%"
2022-06-06	"BQ.1.1.5"	0	"0%"
2022-06-06	"BQ.1.12"	0	"0%"
2022-06-06	"BQ.1.2"	0	"0%"
2022-06-13	" other lineages"	121	"18%"
2022-06-13	"BA.5.1"	150	"22%"
2022-06-13	"BA.5.1.1"	31	"5%"
2022-06-13	"BA.5.1.2"	2	"0%"
2022-06-13	"BA.5.1.30"	23	"3%"
2022-06-13	"BA.5.1.7"	32	"5%"
2022-06-13	"BA.5.2"	44	"6%"
2022-06-13	"BA.5.2.1"	121	"18%"
2022-06-13	"BA.5.2.20"	5	"1%"
2022-06-13	"BA.5.2.21"	0	"0%"
2022-06-13	"BA.5.2.22"	3	"0%"
2022-06-13	"BA.5.2.9"	3	"0%"
2022-06-13	"BA.5.5"	52	"8%"
2022-06-13	"BA.5.6"	36	"5%"
2022-06-13	"BE.1"	16	"2%"
2022-06-13	"BE.1.1"	11	"2%"
2022-06-13	"BF.10"	22	"3%"
